URL: /
Timestamp: Mon Mar 11 2024 18:22:06 GMT-0400 (Eastern Daylight Time)
::1 - - [14/Mar/2024:23:55:13 +0000] "GET / HTTP/1.1" 200 21 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [14/Mar/2024:23:55:14 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [14/Mar/2024:23:55:19 +0000] "GET /documentation HTTP/1.1" 200 1621 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [15/Mar/2024:00:00:46 +0000] "GET /documentation HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [15/Mar/2024:00:00:50 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [15/Mar/2024:00:00:55 +0000] "GET /documentation HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [15/Mar/2024:00:07:10 +0000] "GET /documentation HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [15/Mar/2024:00:07:42 +0000] "GET /movies HTTP/1.1" 200 598 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [15/Mar/2024:00:07:51 +0000] "GET /secretURL HTTP/1.1" 200 51 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [19/Mar/2024:20:53:39 +0000] "GET /movies HTTP/1.1" 200 2 "-" "PostmanRuntime/7.37.0"
::1 - - [19/Mar/2024:21:01:24 +0000] "GET /movies/The%20Fountain HTTP/1.1" 400 13 "-" "PostmanRuntime/7.37.0"
::1 - - [19/Mar/2024:21:24:16 +0000] "GET / HTTP/1.1" 200 18 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [19/Mar/2024:21:24:25 +0000] "GET /documentation HTTP/1.1" 301 193 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [19/Mar/2024:21:24:25 +0000] "GET /documentation/ HTTP/1.1" 200 1621 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [19/Mar/2024:21:30:07 +0000] "POST /users HTTP/1.1" 201 82 "-" "PostmanRuntime/7.37.0"
::1 - - [19/Mar/2024:21:35:58 +0000] "PUT /users/1 HTTP/1.1" 200 56 "-" "PostmanRuntime/7.37.0"
::1 - - [19/Mar/2024:21:40:37 +0000] "POST /users/1/The%20Fountain HTTP/1.1" 200 57 "-" "PostmanRuntime/7.37.0"
::1 - - [19/Mar/2024:21:44:15 +0000] "POST /users/1/The%20Fountain HTTP/1.1" 200 44 "-" "PostmanRuntime/7.37.0"
::1 - - [19/Mar/2024:21:44:43 +0000] "POST /users/1/The%20Fountain HTTP/1.1" 200 45 "-" "PostmanRuntime/7.37.0"
::1 - - [19/Mar/2024:21:50:08 +0000] "POST /users/1/The%20Fountain HTTP/1.1" 200 40 "-" "PostmanRuntime/7.37.0"
::1 - - [19/Mar/2024:21:53:42 +0000] "DELETE /users/3/The%20Fountain HTTP/1.1" 200 44 "-" "PostmanRuntime/7.37.0"
::1 - - [19/Mar/2024:21:57:20 +0000] "DELETE /users/3 HTTP/1.1" 200 144 "-" "PostmanRuntime/7.37.0"
::1 - - [19/Mar/2024:21:58:04 +0000] "DELETE /users/3 HTTP/1.1" 200 87 "-" "PostmanRuntime/7.37.0"
::1 - - [19/Mar/2024:21:58:31 +0000] "DELETE /users/3 HTTP/1.1" 200 25 "-" "PostmanRuntime/7.37.0"
::1 - - [19/Mar/2024:22:14:28 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [19/Mar/2024:22:14:32 +0000] "GET /documentation/ HTTP/1.1" 200 2653 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:17:19:18 +0000] "GET /movies HTTP/1.1" 200 2 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:20:54 +0000] "GET /movies/The%20Fountain HTTP/1.1" 400 13 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:22:02 +0000] "GET /movies/genre/Thriller HTTP/1.1" 500 22 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:23:13 +0000] "GET /movies/director/Robert%20Zemeckis HTTP/1.1" 404 172 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:24:00 +0000] "GET /movies/director/Robert%20Zemeckis HTTP/1.1" 404 172 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:24:50 +0000] "POST /users HTTP/1.1" 400 16 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:26:03 +0000] "POST /users HTTP/1.1" 500 22 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:26:56 +0000] "POST /users HTTP/1.1" 500 22 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:26:57 +0000] "POST /users HTTP/1.1" 500 22 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:48:06 +0000] "GET /movies HTTP/1.1" 200 1286 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:48:51 +0000] "GET /movies/Back%20To%20The%20Future HTTP/1.1" 400 13 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:49:09 +0000] "GET /movies/Back%20to%20the%20Future HTTP/1.1" 200 1284 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:49:42 +0000] "GET /movies/director/Sci-Fi HTTP/1.1" 404 161 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:49:52 +0000] "GET /movies/genre/Sci-Fi HTTP/1.1" 200 305 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:50:12 +0000] "GET /movies/director/Robert%20Zemeckis HTTP/1.1" 404 172 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:50:17 +0000] "GET /movies/directors/Robert%20Zemeckis HTTP/1.1" 200 604 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:50:34 +0000] "POST /users HTTP/1.1" 500 22 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:55:01 +0000] "GET /movies HTTP/1.1" 200 2336 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:55:15 +0000] "GET /movies/Back%20to%20the%20Future HTTP/1.1" 200 1284 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:55:31 +0000] "GET /movies/genre/Sci-Fi HTTP/1.1" 200 305 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:55:36 +0000] "GET /movies/directors/Robert%20Zemeckis HTTP/1.1" 200 604 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:57:09 +0000] "POST /users HTTP/1.1" 500 22 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:57:54 +0000] "POST /users HTTP/1.1" 201 82 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:17:59:08 +0000] "PUT /users/1/The%20Fountain HTTP/1.1" 404 161 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:18:03:18 +0000] "PUT /users/3/The%20Fountain HTTP/1.1" 404 161 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:18:05:34 +0000] "PUT /users/1 HTTP/1.1" 200 56 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:18:06:41 +0000] "POST /users/1/The%20Fountain HTTP/1.1" 200 40 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:18:09:36 +0000] "DELETE /users/3/The%20Fountain HTTP/1.1" 200 44 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:18:10:17 +0000] "DELETE /users/1 HTTP/1.1" 200 23 "-" "PostmanRuntime/7.37.0"
::1 - - [20/Mar/2024:18:21:13 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:21:17 +0000] "GET /documentation/ HTTP/1.1" 200 3288 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:30:53 +0000] "GET /documentation/ HTTP/1.1" 200 5269 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:38:41 +0000] "GET /documentation/ HTTP/1.1" 200 7119 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:40:41 +0000] "GET /documentation/ HTTP/1.1" 200 7164 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:40:41 +0000] "GET /documentation/styles.css HTTP/1.1" 200 41 "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:43:14 +0000] "GET /documentation/ HTTP/1.1" 200 7192 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:43:14 +0000] "GET /documentation/styles.css HTTP/1.1" 304 - "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:55:22 +0000] "GET /documentation/ HTTP/1.1" 200 7842 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:55:22 +0000] "GET /documentation/styles.css HTTP/1.1" 304 - "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:56:40 +0000] "GET /documentation/ HTTP/1.1" 200 7561 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:56:40 +0000] "GET /documentation/styles.css HTTP/1.1" 304 - "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:56:41 +0000] "GET /documentation/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:56:41 +0000] "GET /documentation/styles.css HTTP/1.1" 304 - "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:57:47 +0000] "GET /documentation/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:57:47 +0000] "GET /documentation/styles.css HTTP/1.1" 200 75 "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:58:26 +0000] "GET /documentation/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:58:26 +0000] "GET /documentation/styles.css HTTP/1.1" 200 90 "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:58:27 +0000] "GET /documentation/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:58:27 +0000] "GET /documentation/styles.css HTTP/1.1" 304 - "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:58:55 +0000] "GET /documentation/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:58:55 +0000] "GET /documentation/styles.css HTTP/1.1" 200 83 "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:59:54 +0000] "GET /documentation/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:18:59:54 +0000] "GET /documentation/styles.css HTTP/1.1" 200 125 "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:19:00:41 +0000] "GET /documentation/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:19:00:41 +0000] "GET /documentation/styles.css HTTP/1.1" 200 157 "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:19:02:33 +0000] "GET /documentation/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:19:02:33 +0000] "GET /documentation/styles.css HTTP/1.1" 200 206 "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:19:03:45 +0000] "GET /documentation/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:19:03:46 +0000] "GET /documentation/styles.css HTTP/1.1" 200 229 "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [28/Mar/2024:20:30:20 +0000] "POST /users HTTP/1.1" 201 82 "-" "PostmanRuntime/7.37.0"
::1 - - [28/Mar/2024:20:30:55 +0000] "POST /users HTTP/1.1" 201 82 "-" "PostmanRuntime/7.37.0"
::1 - - [28/Mar/2024:20:30:56 +0000] "POST /users HTTP/1.1" 201 82 "-" "PostmanRuntime/7.37.0"
::1 - - [28/Mar/2024:20:31:42 +0000] "POST /users HTTP/1.1" 500 22 "-" "PostmanRuntime/7.37.0"
::1 - - [28/Mar/2024:20:37:03 +0000] "GET /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.0"
::1 - - [28/Mar/2024:21:25:44 +0000] "GET / HTTP/1.1" 200 18 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::1 - - [28/Mar/2024:21:25:45 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::1 - - [28/Mar/2024:21:25:50 +0000] "GET /documentation/ HTTP/1.1" 200 7194 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::1 - - [28/Mar/2024:21:25:50 +0000] "GET /documentation/styles.css HTTP/1.1" 200 229 "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::1 - - [28/Mar/2024:22:20:32 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::1 - - [28/Mar/2024:22:20:39 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::1 - - [28/Mar/2024:22:20:56 +0000] "GET / HTTP/1.1" 200 18 "-" "PostmanRuntime/7.37.0"
::1 - - [28/Mar/2024:22:21:16 +0000] "GET /movies HTTP/1.1" 200 2336 "-" "PostmanRuntime/7.37.0"
::1 - - [28/Mar/2024:22:22:22 +0000] "GET /movies HTTP/1.1" 200 2336 "-" "PostmanRuntime/7.37.0"
::1 - - [28/Mar/2024:22:23:34 +0000] "GET /movies HTTP/1.1" 200 2336 "-" "PostmanRuntime/7.37.0"
::1 - - [28/Mar/2024:22:23:42 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.0"
::1 - - [28/Mar/2024:22:23:53 +0000] "GET / HTTP/1.1" 200 18 "-" "PostmanRuntime/7.37.0"
::1 - - [28/Mar/2024:22:27:27 +0000] "GET /movies HTTP/1.1" 200 2336 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::1 - - [28/Mar/2024:22:31:12 +0000] "GET /users HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::1 - - [28/Mar/2024:22:31:48 +0000] "GET /documentation/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::1 - - [28/Mar/2024:22:31:48 +0000] "GET /documentation/styles.css HTTP/1.1" 304 - "http://localhost:8080/documentation/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::1 - - [28/Mar/2024:22:31:56 +0000] "GET /secretURL HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::1 - - [28/Mar/2024:22:33:49 +0000] "GET /movies HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
